Year,Month_No,Month,Round,State,Station Code,Station Name,DO
2022,3,March,2,Uttarakhand,2727,"GANGA AT UPPER GANGA RIVER D/S ROORKEE, HARIDWAR",7.4
2022,4,April,1,Uttarakhand,2727,"GANGA AT UPPER GANGA RIVER D/S ROORKEE, HARIDWAR",7.7
2022,4,April,2,Uttarakhand,2727,"GANGA AT UPPER GANGA RIVER D/S ROORKEE, HARIDWAR",9.5
2022,5,May,1,Uttarakhand,2727,"GANGA AT UPPER GANGA RIVER D/S ROORKEE, HARIDWAR",8.1
2022,5,May,2,Uttarakhand,2727,"GANGA AT UPPER GANGA RIVER D/S ROORKEE, HARIDWAR",9.1
2022,6,June,1,Uttarakhand,2727,"GANGA AT UPPER GANGA RIVER D/S ROORKEE, HARIDWAR",7.2
2022,6,June,2,Uttarakhand,2727,"GANGA AT UPPER GANGA RIVER D/S ROORKEE, HARIDWAR",7.6
2022,7,July,1,Uttarakhand,2727,"GANGA AT UPPER GANGA RIVER D/S ROORKEE, HARIDWAR",8.3
2022,7,July,2,Uttarakhand,2727,"GANGA AT UPPER GANGA RIVER D/S ROORKEE, HARIDWAR",8.2
2022,8,August,1,Uttarakhand,2727,"GANGA AT UPPER GANGA RIVER D/S ROORKEE, HARIDWAR",8.1
2022,8,August,2,Uttarakhand,2727,"GANGA AT UPPER GANGA RIVER D/S ROORKEE, HARIDWAR",8.0
2022,9,September,1,Uttarakhand,2727,"GANGA AT UPPER GANGA RIVER D/S ROORKEE, HARIDWAR",8.2
2022,10,October,1,Uttarakhand,2727,"GANGA AT UPPER GANGA RIVER D/S ROORKEE, HARIDWAR",6.2
2022,10,October,2,Uttarakhand,2727,"GANGA AT UPPER GANGA RIVER D/S ROORKEE, HARIDWAR",9.1
2022,11,November,1,Uttarakhand,2727,"GANGA AT UPPER GANGA RIVER D/S ROORKEE, HARIDWAR",9.0
2022,12,December,3,Uttarakhand,3997,"RIVER GANGA U/S AT ABINDUGHAT, DUDHIYABAD, HARIDWAR",10.1
2021,10,October,1,Uttarakhand,1491,BHAGIRATHI AT GANGOTRI,10.4
2021,1,January,1,Uttarakhand,1485,MANDAKINI B/C ALAKNDA AT RUDRAPRAYAG,10.2
2021,2,February,1,Uttarakhand,1485,MANDAKINI B/C ALAKNDA AT RUDRAPRAYAG,10.4
2021,3,March,1,Uttarakhand,1485,MANDAKINI B/C ALAKNDA AT RUDRAPRAYAG,10.4
2021,6,June,2,Uttarakhand,1485,MANDAKINI B/C ALAKNDA AT RUDRAPRAYAG,9.6
2021,8,August,2,Uttarakhand,1485,MANDAKINI B/C ALAKNDA AT RUDRAPRAYAG,9.6
2021,9,September,2,Uttarakhand,1485,MANDAKINI B/C ALAKNDA AT RUDRAPRAYAG,9.2
2021,10,October,2,Uttarakhand,1485,MANDAKINI B/C ALAKNDA AT RUDRAPRAYAG,9.8
2021,11,November,2,Uttarakhand,1485,MANDAKINI B/C ALAKNDA AT RUDRAPRAYAG,9.6
2021,12,December,2,Uttarakhand,1485,MANDAKINI B/C ALAKNDA AT RUDRAPRAYAG,9.0
2021,1,January,1,Uttarakhand,1484,ALAKNDA B/C MANDAKINI AT RUDRA PRAYAG,10.8
2021,2,February,1,Uttarakhand,1484,ALAKNDA B/C MANDAKINI AT RUDRA PRAYAG,10.0
2021,3,March,1,Uttarakhand,1484,ALAKNDA B/C MANDAKINI AT RUDRA PRAYAG,10.2
2021,6,June,1,Uttarakhand,1484,ALAKNDA B/C MANDAKINI AT RUDRA PRAYAG,9.6
2021,7,July,1,Uttarakhand,1484,ALAKNDA B/C MANDAKINI AT RUDRA PRAYAG,9.2
2021,8,August,2,Uttarakhand,1484,ALAKNDA B/C MANDAKINI AT RUDRA PRAYAG,9.6
2021,9,September,2,Uttarakhand,1484,ALAKNDA B/C MANDAKINI AT RUDRA PRAYAG,9.6
2021,10,October,2,Uttarakhand,1484,ALAKNDA B/C MANDAKINI AT RUDRA PRAYAG,9.4
2021,11,November,2,Uttarakhand,1484,ALAKNDA B/C MANDAKINI AT RUDRA PRAYAG,10.2
2021,1,January,1,Uttarakhand,1486,ALKANDA A/C MANDAKINI AT RUDRAPRAYAG,10.4
2021,2,February,1,Uttarakhand,1486,ALKANDA A/C MANDAKINI AT RUDRAPRAYAG,10.2
2021,3,March,1,Uttarakhand,1486,ALKANDA A/C MANDAKINI AT RUDRAPRAYAG,10.4
2021,6,June,1,Uttarakhand,1486,ALKANDA A/C MANDAKINI AT RUDRAPRAYAG,9.8
2021,7,July,1,Uttarakhand,1486,ALKANDA A/C MANDAKINI AT RUDRAPRAYAG,9.6
2021,8,August,1,Uttarakhand,1486,ALKANDA A/C MANDAKINI AT RUDRAPRAYAG,9.8
2021,9,September,1,Uttarakhand,1486,ALKANDA A/C MANDAKINI AT RUDRAPRAYAG,10.0
2021,10,October,1,Uttarakhand,1486,ALKANDA A/C MANDAKINI AT RUDRAPRAYAG,10.0
2021,11,November,1,Uttarakhand,1486,ALKANDA A/C MANDAKINI AT RUDRAPRAYAG,10.4
2021,1,January,1,Uttarakhand,1488,BHAGIRATHI B/C WITH ALAKNDA AT DEVPRAYAG,10.0
2021,2,February,1,Uttarakhand,1488,BHAGIRATHI B/C WITH ALAKNDA AT DEVPRAYAG,9.6
2021,3,March,1,Uttarakhand,1488,BHAGIRATHI B/C WITH ALAKNDA AT DEVPRAYAG,10.2
2021,4,April,1,Uttarakhand,1488,BHAGIRATHI B/C WITH ALAKNDA AT DEVPRAYAG,9.8
2021,5,May,1,Uttarakhand,1488,BHAGIRATHI B/C WITH ALAKNDA AT DEVPRAYAG,9.2
2021,6,June,1,Uttarakhand,1488,BHAGIRATHI B/C WITH ALAKNDA AT DEVPRAYAG,9.6
2021,7,July,1,Uttarakhand,1488,BHAGIRATHI B/C WITH ALAKNDA AT DEVPRAYAG,8.8
2021,8,August,1,Uttarakhand,1488,BHAGIRATHI B/C WITH ALAKNDA AT DEVPRAYAG,9.8
2021,9,September,1,Uttarakhand,1488,BHAGIRATHI B/C WITH ALAKNDA AT DEVPRAYAG,9.8
2021,10,October,1,Uttarakhand,1488,BHAGIRATHI B/C WITH ALAKNDA AT DEVPRAYAG,10.4
2021,11,November,1,Uttarakhand,1488,BHAGIRATHI B/C WITH ALAKNDA AT DEVPRAYAG,10.0
2021,1,January,1,Uttarakhand,1487,ALAKNDA B/C TO BHAGIRATHI AT DEVPRAYAG,9.8
2021,2,February,1,Uttarakhand,1487,ALAKNDA B/C TO BHAGIRATHI AT DEVPRAYAG,9.0
2021,3,March,1,Uttarakhand,1487,ALAKNDA B/C TO BHAGIRATHI AT DEVPRAYAG,9.8
2021,4,April,1,Uttarakhand,1487,ALAKNDA B/C TO BHAGIRATHI AT DEVPRAYAG,9.6
2021,5,May,1,Uttarakhand,1487,ALAKNDA B/C TO BHAGIRATHI AT DEVPRAYAG,10.0
2021,6,June,1,Uttarakhand,1487,ALAKNDA B/C TO BHAGIRATHI AT DEVPRAYAG,9.8
2021,7,July,1,Uttarakhand,1487,ALAKNDA B/C TO BHAGIRATHI AT DEVPRAYAG,9.0
2021,8,August,1,Uttarakhand,1487,ALAKNDA B/C TO BHAGIRATHI AT DEVPRAYAG,9.8
2021,9,September,1,Uttarakhand,1487,ALAKNDA B/C TO BHAGIRATHI AT DEVPRAYAG,10.0
2021,10,October,1,Uttarakhand,1487,ALAKNDA B/C TO BHAGIRATHI AT DEVPRAYAG,10.6
2021,11,November,1,Uttarakhand,1487,ALAKNDA B/C TO BHAGIRATHI AT DEVPRAYAG,10.0
2021,1,January,1,Uttarakhand,1489,ALAKNDA A/C WITH BHAGIRATHI AT DEVPRAYAG,10.4
2021,2,February,1,Uttarakhand,1489,ALAKNDA A/C WITH BHAGIRATHI AT DEVPRAYAG,9.0
2021,3,March,1,Uttarakhand,1489,ALAKNDA A/C WITH BHAGIRATHI AT DEVPRAYAG,10.4
2021,4,April,1,Uttarakhand,1489,ALAKNDA A/C WITH BHAGIRATHI AT DEVPRAYAG,9.6
2021,5,May,1,Uttarakhand,1489,ALAKNDA A/C WITH BHAGIRATHI AT DEVPRAYAG,10.0
2021,6,June,1,Uttarakhand,1489,ALAKNDA A/C WITH BHAGIRATHI AT DEVPRAYAG,10.0
2021,7,July,1,Uttarakhand,1489,ALAKNDA A/C WITH BHAGIRATHI AT DEVPRAYAG,9.6
2021,8,August,1,Uttarakhand,1489,ALAKNDA A/C WITH BHAGIRATHI AT DEVPRAYAG,9.4
2021,9,September,1,Uttarakhand,1489,ALAKNDA A/C WITH BHAGIRATHI AT DEVPRAYAG,10.8
2021,10,October,1,Uttarakhand,1489,ALAKNDA A/C WITH BHAGIRATHI AT DEVPRAYAG,10.0
2021,11,November,1,Uttarakhand,1489,ALAKNDA A/C WITH BHAGIRATHI AT DEVPRAYAG,10.6
2021,1,January,1,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,10.0
2021,1,January,2,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,9.6
2021,2,February,1,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,9.4
2021,2,February,2,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,9.4
2021,3,March,1,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,9.8
2021,3,March,2,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,9.0
2021,4,April,1,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,9.2
2021,4,April,2,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,9.2
2021,5,May,1,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,9.8
2021,5,May,2,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,9.6
2021,6,June,1,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,9.4
2021,6,June,2,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,9.6
2021,7,July,1,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,9.2
2021,7,July,2,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,9.4
2021,8,August,1,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,9.8
2021,8,August,2,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,9.6
2021,9,September,1,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,9.6
2021,9,September,2,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,9.4
2021,10,October,1,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,9.6
2021,10,October,2,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,10.2
2021,11,November,1,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,10.0
2021,11,November,2,Uttarakhand,20048,GANGA AT SWARG ASHRAM-1,10.2
2021,1,January,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",11.0
2021,1,January,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4
2021,2,February,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.2
2021,2,February,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8
2021,3,March,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4
2021,3,March,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.2
2021,4,April,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.6
2021,4,April,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0
2021,5,May,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0
2021,5,May,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.2
2021,6,June,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.2
2021,6,June,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8
2021,7,July,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8
2021,7,July,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0
2021,8,August,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4
2021,8,August,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8
2021,9,September,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0
2021,9,September,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8
2021,10,October,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4
2021,10,October,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.2
2021,11,November,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0
2021,11,November,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4
2021,1,January,1,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.6
2021,1,January,2,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.8
2021,2,February,1,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.4
2021,2,February,2,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.6
2021,3,March,1,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.8
2021,3,March,2,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.2
2021,4,April,1,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.4
2021,4,April,2,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.0
2021,5,May,1,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.0
2021,5,May,2,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.4
2021,6,June,1,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,8.8
2021,6,June,2,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.2
2021,7,July,1,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,8.8
2021,7,July,2,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.0
2021,8,August,1,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.4
2021,8,August,2,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.0
2021,9,September,1,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.4
2021,9,September,2,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.0
2021,10,October,1,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.2
2021,10,October,2,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.6
2021,11,November,1,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.6
2021,11,November,2,Uttarakhand,20049,GANGA AT LAKKAR GHAT - OXIDATION PONDS,9.6
2021,1,January,1,Uttarakhand,10147,River Ganga D/s Rishikesh,10.8
2021,1,January,2,Uttarakhand,10147,River Ganga D/s Rishikesh,9.6
2021,2,February,1,Uttarakhand,10147,River Ganga D/s Rishikesh,9.8
2021,2,February,2,Uttarakhand,10147,River Ganga D/s Rishikesh,9.8
2021,3,March,1,Uttarakhand,10147,River Ganga D/s Rishikesh,9.8
2021,3,March,2,Uttarakhand,10147,River Ganga D/s Rishikesh,9.6
2021,4,April,1,Uttarakhand,10147,River Ganga D/s Rishikesh,9.6
2021,4,April,2,Uttarakhand,10147,River Ganga D/s Rishikesh,9.8
2021,5,May,1,Uttarakhand,10147,River Ganga D/s Rishikesh,9.8
2021,5,May,2,Uttarakhand,10147,River Ganga D/s Rishikesh,9.0
2021,6,June,1,Uttarakhand,10147,River Ganga D/s Rishikesh,9.6
2021,6,June,2,Uttarakhand,10147,River Ganga D/s Rishikesh,9.0
2021,7,July,1,Uttarakhand,10147,River Ganga D/s Rishikesh,9.2
2021,7,July,2,Uttarakhand,10147,River Ganga D/s Rishikesh,9.6
2021,8,August,1,Uttarakhand,10147,River Ganga D/s Rishikesh,9.8
2021,8,August,2,Uttarakhand,10147,River Ganga D/s Rishikesh,9.8
2021,9,September,1,Uttarakhand,10147,River Ganga D/s Rishikesh,9.4
2021,9,September,2,Uttarakhand,10147,River Ganga D/s Rishikesh,9.2
2021,10,October,1,Uttarakhand,10147,River Ganga D/s Rishikesh,9.6
2021,10,October,2,Uttarakhand,10147,River Ganga D/s Rishikesh,10.4
2021,11,November,1,Uttarakhand,10147,River Ganga D/s Rishikesh,10.4
2021,1,January,1,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",10.0
2021,1,January,2,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",10.0
2021,2,February,1,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",10.8
2021,2,February,2,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",9.6
2021,3,March,1,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",9.8
2021,3,March,2,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",9.2
2021,4,April,1,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",8.2
2021,4,April,2,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",8.2
2021,5,May,1,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",9.4
2021,5,May,2,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",9.2
2021,6,June,1,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",9.6
2021,6,June,2,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",9.4
2021,7,July,1,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",9.2
2021,7,July,2,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",9.0
2021,8,August,1,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",9.6
2021,8,August,2,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",9.2
2021,9,September,1,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",9.4
2021,9,September,2,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",9.0
2021,10,October,1,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",9.0
2021,10,October,2,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",9.4
2021,11,November,1,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",9.1
2021,11,November,2,Uttarakhand,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG 
NEAR SATYARAYAN TEMPLE D/S RAIWALA, DEHRADUN",9.8
2021,1,January,1,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,9.6
2021,1,January,2,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,10.4
2021,2,February,1,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,9.2
2021,2,February,2,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,9.8
2021,3,March,1,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,9.6
2021,3,March,2,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,9.4
2021,4,April,1,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,10.0
2021,4,April,2,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,9.6
2021,5,May,1,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,9.4
2021,5,May,2,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,9.0
2021,6,June,1,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,9.8
2021,6,June,2,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,9.4
2021,7,July,1,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,9.6
2021,7,July,2,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,9.4
2021,8,August,1,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,9.2
2021,8,August,2,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,9.6
2021,9,September,2,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,8.2
2021,10,October,1,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,9.4
2021,10,October,2,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,10.2
2021,11,November,1,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,10.0
2021,11,November,2,Uttarakhand,10148,River Ganga at Har-ki-pauri Ghat,10.3
2021,1,January,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",8.8
2021,1,January,2,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.6
2021,2,February,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",10.4
2021,2,February,2,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",8.9
2021,3,March,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.2
2021,3,March,2,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.2
2021,4,April,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",8.0
2021,4,April,2,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",8.2
2021,5,May,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",8.8
2021,5,May,2,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",8.2
2021,6,June,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.2
2021,6,June,2,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.0
2021,7,July,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.8
2021,7,July,2,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.6
2021,8,August,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.4
2021,8,August,2,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.4
2021,9,September,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.1
2021,9,September,2,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",8.6
2021,10,October,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",8.6
2021,10,October,2,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.4
2021,11,November,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.6
2021,11,November,2,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",10.2
2021,1,January,1,Uttarakhand,20050,GANGA AT JAGJITPUR,9.2
2021,1,January,2,Uttarakhand,20050,GANGA AT JAGJITPUR,9.4
2021,2,February,1,Uttarakhand,20050,GANGA AT JAGJITPUR,9.2
2021,2,February,2,Uttarakhand,20050,GANGA AT JAGJITPUR,9.0
2021,3,March,1,Uttarakhand,20050,GANGA AT JAGJITPUR,8.8
2021,3,March,2,Uttarakhand,20050,GANGA AT JAGJITPUR,8.4
2021,4,April,1,Uttarakhand,20050,GANGA AT JAGJITPUR,8.2
2021,4,April,2,Uttarakhand,20050,GANGA AT JAGJITPUR,9.8
2021,5,May,1,Uttarakhand,20050,GANGA AT JAGJITPUR,8.7
2021,5,May,2,Uttarakhand,20050,GANGA AT JAGJITPUR,9.4
2021,6,June,1,Uttarakhand,20050,GANGA AT JAGJITPUR,9.2
2021,6,June,2,Uttarakhand,20050,GANGA AT JAGJITPUR,9.8
2021,7,July,1,Uttarakhand,20050,GANGA AT JAGJITPUR,9.6
2021,7,July,2,Uttarakhand,20050,GANGA AT JAGJITPUR,9.2
2021,8,August,1,Uttarakhand,20050,GANGA AT JAGJITPUR,8.9
2021,8,August,2,Uttarakhand,20050,GANGA AT JAGJITPUR,8.7
2021,9,September,1,Uttarakhand,20050,GANGA AT JAGJITPUR,8.2
2021,9,September,2,Uttarakhand,20050,GANGA AT JAGJITPUR,9.3
2021,10,October,1,Uttarakhand,20050,GANGA AT JAGJITPUR,9.7
2021,10,October,2,Uttarakhand,20050,GANGA AT JAGJITPUR,10.3
2021,11,November,1,Uttarakhand,20050,GANGA AT JAGJITPUR,10.5
2021,1,January,1,Uttarakhand,2727,"GANGA AT UPPER GANGA RIVER D/S ROORKEE, HARIDWAR",9.6
2021,1,January,2,Uttarakhand,2727,"GANGA AT UPPER GANGA RIVER D/S ROORKEE, HARIDWAR",10.6
2021,2,February,1,Uttarakhand,2727,"GANGA AT UPPER GANGA RIVER D/S ROORKEE, HARIDWAR",10.2
